timestamp,url,status,elapsed_ms,len_bytes,error
2025-09-24T23:16:10.435954,http://34.172.200.207:3001/get_json/edcgcbi,200,3646.922,58514,
2025-09-24T23:16:10.617632,http://34.172.200.207:3001/get_json/edcgcbh,200,3480.944,60781,
2025-09-24T23:16:10.448071,http://34.172.200.207:3001/get_json/players_statistics,200,3650.96,259830,
2025-09-24T23:16:10.986124,http://34.172.200.207:3001/get_json/edcgcbj,200,3155.583,53720,
2025-09-24T23:16:10.985027,http://34.172.200.207:3001/get_json/fecha_5,200,3169.955,26641,
2025-09-24T23:16:10.467147,http://34.172.200.207:3001/get_json/fecha_6,200,3811.736,24259,
2025-09-24T23:16:10.621417,http://34.172.200.207:3001/get_json/edcgcbi,200,3745.865,58514,
2025-09-24T23:16:10.432953,http://34.172.200.207:3001/get_json/players_statistics,200,3952.482,259830,
2025-09-24T23:16:10.965474,http://34.172.200.207:3001/get_json/fecha_6,200,3420.208,24259,
2025-09-24T23:16:11.652744,http://34.172.200.207:3001/get_json/edcgcca,200,2779.67,54129,
2025-09-24T23:16:10.512602,http://34.172.200.207:3001/get_json/edcgcbh,200,3960.856,60781,
2025-09-24T23:16:10.639089,http://34.172.200.207:3001/get_json/edcgcbi,200,3847.246,58514,
2025-09-24T23:16:10.681267,http://34.172.200.207:3001/get_json/fecha_5,200,3870.716,26641,
2025-09-24T23:16:10.662785,http://34.172.200.207:3001/get_json/edcgcce,200,3952.473,59534,
2025-09-24T23:16:10.653792,http://34.172.200.207:3001/get_json/fecha_3,200,4005.329,20735,
2025-09-24T23:16:10.637370,http://34.172.200.207:3001/get_json/edcgcbh,200,4109.925,60781,
2025-09-24T23:16:10.657881,http://34.172.200.207:3001/get_json/edcgcce,200,4089.798,59534,
2025-09-24T23:16:10.439322,http://34.172.200.207:3001/get_json/players_statistics,200,4308.947,259830,
2025-09-24T23:16:10.865966,http://34.172.200.207:3001/get_json/promedios_2025,200,3882.462,29726,
2025-09-24T23:16:10.861626,http://34.172.200.207:3001/get_json/anual,200,3924.775,32821,
2025-09-24T23:16:10.673685,http://34.172.200.207:3001/get_json/edcgcce,200,4153.412,59534,
2025-09-24T23:16:10.439723,http://34.172.200.207:3001/get_json/edcgcca,200,4393.32,54129,
2025-09-24T23:16:11.269520,http://34.172.200.207:3001/get_json/anual,200,3563.538,32821,
2025-09-24T23:16:10.467722,http://34.172.200.207:3001/get_json/players_statistics,200,4527.972,259830,
2025-09-24T23:16:11.656180,http://34.172.200.207:3001/get_json/fecha_6,200,3389.779,24259,
2025-09-24T23:16:10.483028,http://34.172.200.207:3001/get_json/promedios_2025,200,4577.706,29726,
2025-09-24T23:16:10.539230,http://34.172.200.207:3001/get_json/players_statistics,200,4557.974,259830,
2025-09-24T23:16:10.478555,http://34.172.200.207:3001/get_json/fecha_6,200,4630.51,24259,
2025-09-24T23:16:11.489203,http://34.172.200.207:3001/get_json/promedios_2025,200,3676.061,29726,
2025-09-24T23:16:11.488770,http://34.172.200.207:3001/get_json/fecha_3,200,3676.954,20735,
2025-09-24T23:16:10.483183,http://34.172.200.207:3001/get_json/edcgcbj,200,4682.651,53720,
2025-09-24T23:16:10.433857,http://34.172.200.207:3001/get_json/players_statistics,200,4780.297,259830,
2025-09-24T23:16:10.604819,http://34.172.200.207:3001/get_json/fecha_2,200,4620.963,24593,
2025-09-24T23:16:10.867346,http://34.172.200.207:3001/get_json/fecha_3,200,4358.884,20735,
2025-09-24T23:16:10.433070,http://34.172.200.207:3001/get_json/fecha_6,200,5036.801,24259,
2025-09-24T23:16:10.479109,http://34.172.200.207:3001/get_json/edcgcce,200,5007.379,59534,
2025-09-24T23:16:11.489354,http://34.172.200.207:3001/get_json/edcgcbj,200,4043.355,53720,
2025-09-24T23:16:10.621638,http://34.172.200.207:3001/get_json/players_statistics,200,4992.895,259830,
2025-09-24T23:16:10.999806,http://34.172.200.207:3001/get_json/edcgcce,200,4629.956,59534,
2025-09-24T23:16:10.432209,http://34.172.200.207:3001/get_json/edcgcbh,200,5244.815,60781,
2025-09-24T23:16:10.634406,http://34.172.200.207:3001/get_json/promedios_2025,200,5185.395,29726,
2025-09-24T23:16:10.435543,http://34.172.200.207:3001/get_json/anual,200,5404.997,32821,
2025-09-24T23:16:10.435185,http://34.172.200.207:3001/get_json/edcgcca,200,5405.487,54129,
2025-09-24T23:16:12.226390,http://34.172.200.207:3001/get_json/fecha_2,200,3691.508,24593,
2025-09-24T23:16:12.226576,http://34.172.200.207:3001/get_json/promedios_2025,200,3747.518,29726,
2025-09-24T23:16:12.227301,http://34.172.200.207:3001/get_json/fecha_5,200,3747.436,26641,
2025-09-24T23:16:11.093589,http://34.172.200.207:3001/get_json/edcgcce,200,4932.333,59534,
2025-09-24T23:16:12.226757,http://34.172.200.207:3001/get_json/fecha_3,200,3812.834,20735,
2025-09-24T23:16:12.226521,http://34.172.200.207:3001/get_json/fecha_2,200,3869.154,24593,
2025-09-24T23:16:10.511105,http://34.172.200.207:3001/get_json/players_statistics,200,5629.859,259830,
2025-09-24T23:16:10.634837,http://34.172.200.207:3001/get_json/edcgcbh,200,5518.265,60781,
2025-09-24T23:16:12.226858,http://34.172.200.207:3001/get_json/fecha_2,200,3962.281,24593,
2025-09-24T23:16:12.226908,http://34.172.200.207:3001/get_json/edcgcca,200,3972.643,54129,
2025-09-24T23:16:12.227162,http://34.172.200.207:3001/get_json/edcgcbj,200,4009.726,53720,
2025-09-24T23:16:11.202483,http://34.172.200.207:3001/get_json/edcgcca,200,5034.521,54129,
2025-09-24T23:16:12.226806,http://34.172.200.207:3001/get_json/edcgcca,200,4052.724,54129,
2025-09-24T23:16:11.195092,http://34.172.200.207:3001/get_json/promedios_2025,200,5134.396,29726,
2025-09-24T23:16:10.637517,http://34.172.200.207:3001/get_json/edcgcbi,200,5692.381,58514,
2025-09-24T23:16:10.489552,http://34.172.200.207:3001/get_json/players_statistics,200,5850.565,259830,
2025-09-24T23:16:10.676902,http://34.172.200.207:3001/get_json/fecha_2,200,5663.304,24593,
2025-09-24T23:16:12.226181,http://34.172.200.207:3001/get_json/fecha_6,200,4122.512,24259,
2025-09-24T23:16:11.957109,http://34.172.200.207:3001/get_json/edcgcca,200,4497.245,54129,
2025-09-24T23:16:11.661643,http://34.172.200.207:3001/get_json/edcgcbj,200,4897.885,53720,
2025-09-24T23:16:11.286632,http://34.172.200.207:3001/get_json/edcgcbi,200,5308.744,58514,
2025-09-24T23:16:11.202608,http://34.172.200.207:3001/get_json/fecha_5,200,5393.153,26641,
2025-09-24T23:16:12.225727,http://34.172.200.207:3001/get_json/fecha_6,200,4456.785,24259,
2025-09-24T23:16:10.736174,http://34.172.200.207:3001/get_json/edcgcca,200,5998.194,54129,
2025-09-24T23:16:10.680261,http://34.172.200.207:3001/get_json/edcgcce,200,6066.928,59534,
2025-09-24T23:16:11.957248,http://34.172.200.207:3001/get_json/edcgcce,200,4873.864,59534,
2025-09-24T23:16:11.472211,http://34.172.200.207:3001/get_json/anual,200,5375.524,32821,
2025-09-24T23:16:10.676248,http://34.172.200.207:3001/get_json/fecha_2,200,6171.575,24593,
2025-09-24T23:16:11.673489,http://34.172.200.207:3001/get_json/anual,200,5174.378,32821,
2025-09-24T23:16:12.226686,http://34.172.200.207:3001/get_json/fecha_3,200,4621.704,20735,
2025-09-24T23:16:10.761978,http://34.172.200.207:3001/get_json/fecha_2,200,6086.549,24593,
2025-09-24T23:16:10.763245,http://34.172.200.207:3001/get_json/fecha_6,200,6116.913,24259,
2025-09-24T23:16:12.345862,http://34.172.200.207:3001/get_json/edcgcbi,200,4739.449,58514,
2025-09-24T23:16:10.680674,http://34.172.200.207:3001/get_json/fecha_6,200,6421.043,24259,
2025-09-24T23:16:11.658348,http://34.172.200.207:3001/get_json/edcgcce,200,5443.785,59534,
2025-09-24T23:16:12.345654,http://34.172.200.207:3001/get_json/fecha_3,200,4786.932,20735,
2025-09-24T23:16:12.227473,http://34.172.200.207:3001/get_json/players_statistics,200,4908.843,259830,
2025-09-24T23:16:11.788403,http://34.172.200.207:3001/get_json/edcgcbj,200,5714.016,53720,
2025-09-24T23:16:10.634221,http://34.172.200.207:3001/get_json/players_statistics,200,6885.729,259830,
2025-09-24T23:16:10.489181,http://34.172.200.207:3001/get_json/edcgcce,200,7030.931,59534,
2025-09-24T23:16:11.035122,http://34.172.200.207:3001/get_json/anual,200,6485.051,32821,
2025-09-24T23:16:11.038109,http://34.172.200.207:3001/get_json/edcgcca,200,6548.897,54129,
2025-09-24T23:16:11.957185,http://34.172.200.207:3001/get_json/players_statistics,200,5642.898,259830,
2025-09-24T23:16:10.432810,http://34.172.200.207:3001/get_json/edcgcca,200,7167.529,54129,
2025-09-24T23:16:12.226440,http://34.172.200.207:3001/get_json/promedios_2025,200,5458.557,29726,
2025-09-24T23:16:10.736655,http://34.172.200.207:3001/get_json/edcgcbj,200,6949.249,53720,
2025-09-24T23:16:10.792399,http://34.172.200.207:3001/get_json/anual,200,7033.671,32821,
2025-09-24T23:16:12.225837,http://34.172.200.207:3001/get_json/edcgcbj,200,5706.869,53720,
2025-09-24T23:16:11.042103,http://34.172.200.207:3001/get_json/promedios_2025,200,6966.109,29726,
2025-09-24T23:16:11.034067,http://34.172.200.207:3001/get_json/fecha_2,200,6989.399,24593,
2025-09-24T23:16:11.177401,http://34.172.200.207:3001/get_json/edcgcbh,200,6985.971,60781,
2025-09-24T23:16:11.170087,http://34.172.200.207:3001/get_json/edcgcbi,200,6993.538,58514,
2025-09-24T23:16:11.083834,http://34.172.200.207:3001/get_json/fecha_3,200,7105.592,20735,
2025-09-24T23:16:11.444443,http://34.172.200.207:3001/get_json/edcgcbj,200,6835.463,53720,
2025-09-24T23:16:12.087610,http://34.172.200.207:3001/get_json/fecha_5,200,6230.257,26641,
2025-09-24T23:16:10.762859,http://34.172.200.207:3001/get_json/edcgcce,200,7569.242,59534,
2025-09-24T23:16:10.885378,http://34.172.200.207:3001/get_json/fecha_6,200,7446.955,24259,
2025-09-24T23:16:10.633833,http://34.172.200.207:3001/get_json/players_statistics,200,7698.789,259830,
2025-09-24T23:16:12.226072,http://34.172.200.207:3001/get_json/players_statistics,200,6106.793,259830,
2025-09-24T23:16:10.883106,http://34.172.200.207:3001/get_json/fecha_6,200,7622.929,24259,
2025-09-24T23:16:10.989045,http://34.172.200.207:3001/get_json/players_statistics,200,7534.035,259830,
2025-09-24T23:16:10.880144,http://34.172.200.207:3001/get_json/edcgcbj,200,7661.163,53720,
2025-09-24T23:16:10.736055,http://34.172.200.207:3001/get_json/edcgcbh,200,7814.941,60781,
2025-09-24T23:16:10.825005,http://34.172.200.207:3001/get_json/edcgcca,200,7766.509,54129,
2025-09-24T23:16:11.819023,http://34.172.200.207:3001/get_json/anual,200,6869.498,32821,
2025-09-24T23:16:10.815250,http://34.172.200.207:3001/get_json/fecha_2,200,7910.903,24593,
2025-09-24T23:16:10.489361,http://34.172.200.207:3001/get_json/players_statistics,200,8237.046,259830,
2025-09-24T23:16:11.894410,http://34.172.200.207:3001/get_json/fecha_6,200,6918.815,24259,
2025-09-24T23:16:10.947792,http://34.172.200.207:3001/get_json/edcgcbj,200,7866.017,53720,
2025-09-24T23:16:12.145708,http://34.172.200.207:3001/get_json/anual,200,6703.004,32821,
2025-09-24T23:16:12.225205,http://34.172.200.207:3001/get_json/promedios_2025,200,6629.322,29726,
2025-09-24T23:16:10.882130,http://34.172.200.207:3001/get_json/fecha_3,200,8012.278,20735,
2025-09-24T23:16:10.665899,http://34.172.200.207:3001/get_json/players_statistics,200,8234.59,259830,
2025-09-24T23:16:10.482478,http://34.172.200.207:3001/get_json/edcgcca,200,8446.115,54129,
2025-09-24T23:16:12.257882,http://34.172.200.207:3001/get_json/edcgcbj,200,6790.367,53720,
2025-09-24T23:16:10.948767,http://34.172.200.207:3001/get_json/edcgcce,200,8109.987,59534,
2025-09-24T23:16:12.138484,http://34.172.200.207:3001/get_json/promedios_2025,200,6920.3,29726,
2025-09-24T23:16:11.086111,http://34.172.200.207:3001/get_json/anual,200,7972.914,32821,
2025-09-24T23:16:11.893276,http://34.172.200.207:3001/get_json/edcgcbh,200,7165.779,60781,
2025-09-24T23:16:12.138357,http://34.172.200.207:3001/get_json/edcgcbh,200,6959.158,60781,
2025-09-24T23:16:11.894659,http://34.172.200.207:3001/get_json/edcgcbi,200,7203.067,58514,
2025-09-24T23:16:11.044597,http://34.172.200.207:3001/get_json/players_statistics,200,8076.899,259830,
2025-09-24T23:16:10.540447,http://34.172.200.207:3001/get_json/players_statistics,200,8581.331,259830,
2025-09-24T23:16:11.227164,http://34.172.200.207:3001/get_json/players_statistics,200,7894.695,259830,
2025-09-24T23:16:10.538635,http://34.172.200.207:3001/get_json/players_statistics,200,8722.084,259830,
2025-09-24T23:16:10.489008,http://34.172.200.207:3001/get_json/players_statistics,200,8800.944,259830,
2025-09-24T23:16:10.992343,http://34.172.200.207:3001/get_json/fecha_2,200,8440.62,24593,
2025-09-24T23:16:10.764284,http://34.172.200.207:3001/get_json/players_statistics,200,8738.465,259830,
2025-09-24T23:16:10.991152,http://34.172.200.207:3001/get_json/promedios_2025,200,8528.05,29726,
2025-09-24T23:16:10.990609,http://34.172.200.207:3001/get_json/promedios_2025,200,8528.87,29726,
2025-09-24T23:16:11.011277,http://34.172.200.207:3001/get_json/fecha_6,200,8536.171,24259,
2025-09-24T23:16:11.660939,http://34.172.200.207:3001/get_json/edcgcbi,200,7886.79,58514,
2025-09-24T23:16:11.443338,http://34.172.200.207:3001/get_json/edcgcca,200,8148.217,54129,
2025-09-24T23:16:11.446276,http://34.172.200.207:3001/get_json/edcgcca,200,8155.628,54129,
2025-09-24T23:16:12.401433,http://34.172.200.207:3001/get_json/promedios_2025,200,7200.517,29726,
2025-09-24T23:16:10.992796,http://34.172.200.207:3001/get_json/edcgcbj,200,8609.292,53720,
2025-09-24T23:16:12.145575,http://34.172.200.207:3001/get_json/players_statistics,200,7509.952,259830,
2025-09-24T23:16:11.006676,http://34.172.200.207:3001/get_json/promedios_2025,200,8661.164,29726,
2025-09-24T23:16:10.832614,http://34.172.200.207:3001/get_json/players_statistics,200,8835.354,259830,
2025-09-24T23:16:11.798643,http://34.172.200.207:3001/get_json/edcgcbi,200,7982.769,58514,
2025-09-24T23:16:11.443908,http://34.172.200.207:3001/get_json/edcgcbi,200,8378.035,58514,
2025-09-24T23:16:10.996781,http://34.172.200.207:3001/get_json/edcgcbj,200,8835.351,53720,
2025-09-24T23:16:10.659623,http://34.172.200.207:3001/get_json/edcgcce,200,9225.633,59534,
2025-09-24T23:16:10.995722,http://34.172.200.207:3001/get_json/fecha_5,200,8940.52,26641,
2025-09-24T23:16:10.845166,http://34.172.200.207:3001/get_json/edcgcbj,200,9091.286,53720,
2025-09-24T23:16:11.415449,http://34.172.200.207:3001/get_json/players_statistics,200,8521.145,259830,
2025-09-24T23:16:12.422647,http://34.172.200.207:3001/get_json/players_statistics,200,7525.307,259830,
2025-09-24T23:16:10.952788,http://34.172.200.207:3001/get_json/fecha_6,200,9096.744,24259,
2025-09-24T23:16:10.995585,http://34.172.200.207:3001/get_json/edcgcbh,200,9054.232,60781,
2025-09-24T23:16:10.658775,http://34.172.200.207:3001/get_json/edcgcbi,200,9409.18,58514,
2025-09-24T23:16:11.010686,http://34.172.200.207:3001/get_json/players_statistics,200,9175.457,259830,
2025-09-24T23:16:10.657253,http://34.172.200.207:3001/get_json/anual,200,9547.285,32821,
2025-09-24T23:16:11.001354,http://34.172.200.207:3001/get_json/edcgcbj,200,9313.907,53720,
2025-09-24T23:16:12.226288,http://34.172.200.207:3001/get_json/players_statistics,200,8089.345,259830,
2025-09-24T23:16:10.951603,http://34.172.200.207:3001/get_json/edcgcbh,200,9364.822,60781,
2025-09-24T23:16:10.604395,http://34.172.200.207:3001/get_json/players_statistics,200,9728.106,259830,
2025-09-24T23:16:10.952158,http://34.172.200.207:3001/get_json/edcgcbj,200,9391.186,53720,
2025-09-24T23:16:10.995290,http://34.172.200.207:3001/get_json/promedios_2025,200,9348.182,29726,
2025-09-24T23:16:10.954309,http://34.172.200.207:3001/get_json/edcgcbi,200,9408.166,58514,
2025-09-24T23:16:12.225378,http://34.172.200.207:3001/get_json/edcgcbh,200,8145.912,60781,
2025-09-24T23:16:10.511251,http://34.172.200.207:3001/get_json/players_statistics,200,9860.217,259830,
2025-09-24T23:16:11.957421,http://34.172.200.207:3001/get_json/edcgcbh,200,8414.059,60781,
2025-09-24T23:16:11.041443,http://34.172.200.207:3001/get_json/fecha_6,200,9330.124,24259,
2025-09-24T23:16:11.957362,http://34.172.200.207:3001/get_json/edcgcbh,200,8414.23,60781,
2025-09-24T23:16:11.044008,http://34.172.200.207:3001/get_json/edcgcbh,200,9335.141,60781,
2025-09-24T23:16:11.977941,http://34.172.200.207:3001/get_json/edcgcca,200,8401.294,54129,
2025-09-24T23:16:10.996473,http://34.172.200.207:3001/get_json/fecha_6,200,9458.774,24259,
2025-09-24T23:16:11.562924,http://34.172.200.207:3001/get_json/fecha_3,200,8953.639,20735,
2025-09-24T23:16:10.994866,http://34.172.200.207:3001/get_json/edcgcbi,200,9550.08,58514,
2025-09-24T23:16:11.825278,http://34.172.200.207:3001/get_json/edcgcbj,200,8780.775,53720,
2025-09-24T23:16:11.559252,http://34.172.200.207:3001/get_json/fecha_6,200,9061.725,24259,
2025-09-24T23:16:11.563024,http://34.172.200.207:3001/get_json/edcgcbj,200,9058.176,53720,
2025-09-24T23:16:10.952022,http://34.172.200.207:3001/get_json/fecha_3,200,9669.325,20735,
2025-09-24T23:16:10.952459,http://34.172.200.207:3001/get_json/fecha_5,200,9701.749,26641,
2025-09-24T23:16:10.995453,http://34.172.200.207:3001/get_json/promedios_2025,200,9668.7,29726,
2025-09-24T23:16:11.495744,http://34.172.200.207:3001/get_json/fecha_3,200,9191.503,20735,
2025-09-24T23:16:11.476627,http://34.172.200.207:3001/get_json/edcgcbi,200,9219.238,58514,
2025-09-24T23:16:10.949604,http://34.172.200.207:3001/get_json/promedios_2025,200,9746.374,29726,
2025-09-24T23:16:10.491472,http://34.172.200.207:3001/get_json/fecha_5,200,10204.597,26641,
2025-09-24T23:16:11.562407,http://34.172.200.207:3001/get_json/edcgcbh,200,9176.984,60781,
2025-09-24T23:16:11.770916,http://34.172.200.207:3001/get_json/fecha_6,200,8984.586,24259,
2025-09-24T23:16:12.257166,http://34.172.200.207:3001/get_json/edcgcbj,200,8507.278,53720,
2025-09-24T23:16:10.666776,http://34.172.200.207:3001/get_json/fecha_2,200,10135.259,24593,
2025-09-24T23:16:11.559032,http://34.172.200.207:3001/get_json/edcgcce,200,9251.918,59534,
2025-09-24T23:16:12.420092,http://34.172.200.207:3001/get_json/players_statistics,200,8390.921,259830,
2025-09-24T23:16:11.818560,http://34.172.200.207:3001/get_json/players_statistics,200,8992.545,259830,
2025-09-24T23:16:11.562828,http://34.172.200.207:3001/get_json/edcgcbi,200,9281.618,58514,
2025-09-24T23:16:11.038241,http://34.172.200.207:3001/get_json/fecha_5,200,9831.346,26641,
2025-09-24T23:16:11.402485,http://34.172.200.207:3001/get_json/edcgcbi,200,9475.604,58514,
2025-09-24T23:16:11.559145,http://34.172.200.207:3001/get_json/edcgcbi,200,9319.002,58514,
2025-09-24T23:16:10.827899,http://34.172.200.207:3001/get_json/players_statistics,200,10050.348,259830,
2025-09-24T23:16:11.760238,http://34.172.200.207:3001/get_json/fecha_6,200,9118.025,24259,
2025-09-24T23:16:10.432668,http://34.172.200.207:3001/get_json/players_statistics,200,10487.49,259830,
2025-09-24T23:16:10.639903,http://34.172.200.207:3001/get_json/fecha_6,200,10280.64,24259,
2025-09-24T23:16:11.037997,http://34.172.200.207:3001/get_json/edcgcce,200,9891.195,59534,
2025-09-24T23:16:11.444637,http://34.172.200.207:3001/get_json/edcgcbh,200,9484.631,60781,
2025-09-24T23:16:11.762472,http://34.172.200.207:3001/get_json/edcgcca,200,9166.93,54129,
2025-09-24T23:16:10.492689,http://34.172.200.207:3001/get_json/edcgcbj,200,10437.012,53720,
2025-09-24T23:16:11.562736,http://34.172.200.207:3001/get_json/anual,200,9375.293,32821,
2025-09-24T23:16:10.782843,http://34.172.200.207:3001/get_json/edcgcbj,200,10161.588,53720,
2025-09-24T23:16:10.644674,http://34.172.200.207:3001/get_json/edcgcbh,,10389.752,0,
2025-09-24T23:16:10.518678,http://34.172.200.207:3001/get_json/edcgcca,,10515.814,0,
2025-09-24T23:16:10.649754,http://34.172.200.207:3001/get_json/edcgcbh,,10384.774,0,
2025-09-24T23:16:10.797172,http://34.172.200.207:3001/get_json/anual,,10237.392,0,
2025-09-24T23:16:10.582596,http://34.172.200.207:3001/get_json/fecha_5,,10452.239,0,
2025-09-24T23:16:10.642367,http://34.172.200.207:3001/get_json/edcgcbh,,10392.508,0,
2025-09-24T23:16:10.813511,http://34.172.200.207:3001/get_json/edcgcce,,10221.397,0,
2025-09-24T23:16:10.529108,http://34.172.200.207:3001/get_json/fecha_5,,10505.848,0,
2025-09-24T23:16:11.012518,http://34.172.200.207:3001/get_json/anual,,10022.536,0,
2025-09-24T23:16:10.733148,http://34.172.200.207:3001/get_json/edcgcca,,10301.958,0,
2025-09-24T23:16:10.447127,http://34.172.200.207:3001/get_json/players_statistics,,10588.03,0,
2025-09-24T23:16:10.715087,http://34.172.200.207:3001/get_json/edcgcce,,10320.189,0,
2025-09-24T23:16:10.732028,http://34.172.200.207:3001/get_json/fecha_6,,10303.285,0,
2025-09-24T23:16:10.847918,http://34.172.200.207:3001/get_json/edcgcbi,,10187.535,0,
2025-09-24T23:16:10.601336,http://34.172.200.207:3001/get_json/players_statistics,,10434.166,0,
2025-09-24T23:16:10.924071,http://34.172.200.207:3001/get_json/anual,,10111.538,0,
2025-09-24T23:16:10.752854,http://34.172.200.207:3001/get_json/fecha_3,,10282.895,0,
2025-09-24T23:16:10.958073,http://34.172.200.207:3001/get_json/promedios_2025,,10077.709,0,
2025-09-24T23:16:10.962187,http://34.172.200.207:3001/get_json/edcgcbi,,10073.633,0,
2025-09-24T23:16:11.012728,http://34.172.200.207:3001/get_json/fecha_3,,10023.2,0,
2025-09-24T23:16:10.475388,http://34.172.200.207:3001/get_json/edcgcca,,10560.598,0,
2025-09-24T23:16:10.812555,http://34.172.200.207:3001/get_json/promedios_2025,,10223.456,0,
2025-09-24T23:16:10.776979,http://34.172.200.207:3001/get_json/edcgcbj,,10259.943,0,
2025-09-24T23:16:10.589855,http://34.172.200.207:3001/get_json/fecha_2,,10447.206,0,
2025-09-24T23:16:10.774210,http://34.172.200.207:3001/get_json/anual,,10262.964,0,
2025-09-24T23:16:10.592484,http://34.172.200.207:3001/get_json/fecha_2,,10444.735,0,
2025-09-24T23:16:10.547202,http://34.172.200.207:3001/get_json/anual,,10490.057,0,
2025-09-24T23:16:10.757414,http://34.172.200.207:3001/get_json/anual,,10279.965,0,
2025-09-24T23:16:10.756945,http://34.172.200.207:3001/get_json/fecha_3,,10280.556,0,
2025-09-24T23:16:10.710613,http://34.172.200.207:3001/get_json/anual,,10326.933,0,
2025-09-24T23:16:10.862005,http://34.172.200.207:3001/get_json/fecha_3,,10175.57,0,
2025-09-24T23:16:10.450189,http://34.172.200.207:3001/get_json/edcgcbi,,10587.44,0,
2025-09-24T23:16:10.527352,http://34.172.200.207:3001/get_json/players_statistics,,10510.313,0,
2025-09-24T23:16:10.628006,http://34.172.200.207:3001/get_json/fecha_3,,10409.697,0,
2025-09-24T23:16:10.768152,http://34.172.200.207:3001/get_json/edcgcce,,10269.585,0,
2025-09-24T23:16:10.537501,http://34.172.200.207:3001/get_json/fecha_3,,10500.282,0,
2025-09-24T23:16:10.588156,http://34.172.200.207:3001/get_json/fecha_5,,10449.753,0,
2025-09-24T23:16:10.750885,http://34.172.200.207:3001/get_json/edcgcca,,10287.134,0,
2025-09-24T23:16:10.779103,http://34.172.200.207:3001/get_json/anual,,10258.952,0,
2025-09-24T23:16:10.901709,http://34.172.200.207:3001/get_json/edcgcbj,,10136.46,0,
2025-09-24T23:16:10.461575,http://34.172.200.207:3001/get_json/edcgcca,,10576.649,0,
2025-09-24T23:16:10.817132,http://34.172.200.207:3001/get_json/anual,,10221.118,0,
2025-09-24T23:16:10.458917,http://34.172.200.207:3001/get_json/players_statistics,,10579.382,0,
2025-09-24T23:16:10.573071,http://34.172.200.207:3001/get_json/edcgcce,,10465.362,0,
2025-09-24T23:16:10.553169,http://34.172.200.207:3001/get_json/players_statistics,,10485.302,0,
2025-09-24T23:16:10.449473,http://34.172.200.207:3001/get_json/anual,,10589.037,0,
2025-09-24T23:16:10.471363,http://34.172.200.207:3001/get_json/players_statistics,,10567.184,0,
2025-09-24T23:16:10.919191,http://34.172.200.207:3001/get_json/edcgcbi,,10119.459,0,
2025-09-24T23:16:10.620658,http://34.172.200.207:3001/get_json/anual,,10418.057,0,
2025-09-24T23:16:10.770484,http://34.172.200.207:3001/get_json/edcgcce,,10268.263,0,
2025-09-24T23:16:10.994955,http://34.172.200.207:3001/get_json/promedios_2025,,10043.819,0,
